u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
SB7MMV7E,KIRTIDA 500 GB External Hard Disk Drive (HDD) with  500 GB  Cloud Storage,6499,6999,7% off,0,0,0,"['Portable Hard Drive', 'Capacity: 500 GB', 'Connectivity: USB 3.0', '500 GB Cloud Backup', 'NA']",https://www.flipkart.com/kirtida-500-gb-external-hard-disk-drive-hdd-cloud-storage/p/itmd3816bef2ae32?pid=ACCGFHA4ARBYW2CH&lid=LSTACCGFHA4ARBYW2CHS7TPOL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_366&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.ACCGFHA4ARBYW2CH.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:34.696072+05:30
LQPGO16U,KIRTIDA 500 GB External Hard Disk Drive (HDD) with  250 GB  Cloud Storage,6699,7999,16% off,0,0,0,"['Portable Hard Drive', 'Capacity: 500 GB', 'Connectivity: USB 3.1', '250 GB Cloud Backup', 'NA']",https://www.flipkart.com/kirtida-500-gb-external-hard-disk-drive-hdd-250-cloud-storage/p/itm2c3ee0ba7c0f4?pid=ACCGFHKFTFYP86CW&lid=LSTACCGFHKFTFYP86CWKMSSVV&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_367&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.ACCGFHKFTFYP86CW.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:35.140653+05:30
4VXMZTL2,WD Elements 2 TB Wired External Hard Disk Drive (HDD),4999,7905,36% off,75029,6930,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0, USB 2.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-elements-2-tb-wired-external-hard-disk-drive-hdd/p/itmf5ga7rqpzjk4c?pid=ACCF5GA7DQB5UYKF&lid=LSTACCF5GA7DQB5UYKFQ9OORP&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_368&otracker=browse&fm=organic&iid=en_o29LtF2oSf6eZFU7dnlUk3teEI1%2F2XJUkwAsrY9zKDvdOQE8EN1rEu4zQ%2BdlapfbM0kVb%2BtRzNoumEW0XBDzWA%3D%3D&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:35.548143+05:30
BFYDOCDF,EverStore DESKTOP HARD DISK 500 GB Desktop Internal Hard Disk Drive (HDD) (500GB DESKTOP HARD DISK WIT...,2025,3000,32% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 500 GB', 'Desktop', 'REPAIR']",https://www.flipkart.com/everstore-desktop-hard-disk-500-gb-internal-drive-hdd-500gb-3-year-warranty/p/itm329e1b6762288?pid=IHDG7DPPVZUAAKU9&lid=LSTIHDG7DPPVZUAAKU9FSQCOV&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_369&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.IHDG7DPPVZUAAKU9.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:35.977325+05:30
QHNA4C07,EverStore Surveillance HARD DISK 4001 GB Surveillance Systems Internal Hard Disk Drive (HDD) (4TB Surv...,8399,15999,47% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 4001 GB', 'Surveillance Systems']",https://www.flipkart.com/everstore-surveillance-hard-disk-4001-gb-systems-internal-drive-hdd-4tb-3-year-warranty/p/itm364c3456a60f2?pid=IHDGBJWFVMKQCP45&lid=LSTIHDGBJWFVMKQCP45GPWDNJ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_370&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.IHDGBJWFVMKQCP45.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:36.445404+05:30
DF4GM181,WD WD Blue 320 GB 320 GB Laptop Internal Hard Disk Drive (HDD) (WD3200LPVX),1340,3400,60% off,311,64,3.9,"['Type: HDD', 'Interface: SATA', 'Form Factor: 2.5 Inch', 'Capacity: 320 GB', 'Laptop']",https://www.flipkart.com/wd-blue-320-gb-laptop-internal-hard-disk-drive-hdd-wd3200lpvx/p/itmd7cgyk7hhbexe?pid=IHDFVFFZGNG3WARF&lid=LSTIHDFVFFZGNG3WARFYIUDN1&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_371&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.IHDFVFFZGNG3WARF.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:36.865224+05:30
XDZ1KQ41,WD My Passport 2 TB External Hard Disk Drive (HDD),5098,8385,39% off,28029,2569,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-2-tb-external-hard-disk-drive-hdd/p/itm5b99655b2db2c?pid=ACCFH7XCSJRDF2DK&lid=LSTACCFH7XCSJRDF2DKPWATKL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_372&otracker=browse&fm=organic&iid=en_o29LtF2oSf6eZFU7dnlUk3teEI1%2F2XJUkwAsrY9zKDtnpvTLDB2ZOE5PibW55BrZ0eaGtQ4wzTbuSnp9VfjuzA%3D%3D&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:37.367116+05:30
0LHU216Q,hard disk hard disk 320 GB Desktop Internal Hard Disk Drive (HDD) (st004),1290,2000,35% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 320 GB', 'Desktop']",https://www.flipkart.com/hard-disk-320-gb-desktop-internal-drive-hdd-st004/p/itmf4ynxsh8vrsk2?pid=IHDF4YJMFRXNQ5ZV&lid=LSTIHDF4YJMFRXNQ5ZVFNZXKF&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_373&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.IHDF4YJMFRXNQ5ZV.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:37.816570+05:30
161OQCNW,hard disk hard disk pipe line 1 TB Desktop Internal Hard Disk Drive (HDD) (st006),3600,4500,20% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 1 TB', 'Desktop']",https://www.flipkart.com/hard-disk-pipe-line-1-tb-desktop-internal-drive-hdd-st006/p/itmf4yv8kxhhfc3f?pid=IHDF4YTZ7Q4HXRYM&lid=LSTIHDF4YTZ7Q4HXRYMWFSQB9&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_374&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.IHDF4YTZ7Q4HXRYM.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:38.271444+05:30
M6UKX4SF,GEONIX SATA 320 GB Laptop Internal Hard Disk Drive (HDD) (320GBLAP),1191,2999,60% off,3,0,2,"['Type: HDD', 'Interface: SATA', 'Form Factor: 2.5 Inch', 'Capacity: 320 GB', 'Laptop', '2YEARS']",https://www.flipkart.com/geonix-sata-320-gb-laptop-internal-hard-disk-drive-hdd-320gblap/p/itmf6891c2539c2e?pid=IHDGEYGPCFHZNWZ9&lid=LSTIHDGEYGPCFHZNWZ9GTSNTZ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_375&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.IHDGEYGPCFHZNWZ9.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:38.800720+05:30
D6XIO9ZY,WD My Passport 1 TB External Hard Disk Drive (HDD),3799,8120,53% off,28029,2569,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-1-tb-external-hard-disk-drive-hdd/p/itm49af26ca1ad50?pid=ACCFH7XCF2FAQQ2A&lid=LSTACCFH7XCF2FAQQ2APHKVSD&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_376&otracker=browse&fm=organic&iid=en_o29LtF2oSf6eZFU7dnlUk3teEI1%2F2XJUkwAsrY9zKDuDAVi2Z%2B8F3%2FBc5WqVqSWhd6jsflbnxwcuL1ALEXBaww%3D%3D&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:39.201702+05:30
KZ2LZIDO,EverStore DESKTOP HARD DISK 500 GB Desktop Internal Hard Disk Drive (HDD) (HD 500 GB Desktop Internal ...,2025,3999,49% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 500 GB', 'Desktop']",https://www.flipkart.com/everstore-desktop-hard-disk-500-gb-internal-drive-hdd-hd-drive/p/itmfadb669f0ee27?pid=IHDGCFKVWJXFR6HZ&lid=LSTIHDGCFKVWJXFR6HZYVGJVY&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_377&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.IHDGCFKVWJXFR6HZ.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:39.647868+05:30
0XUBVZ61,hard disk pipe lap 500 GB Laptop Internal Hard Disk Drive (HDD) (st00500),2400,4500,46% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 2.5 Inch', 'Capacity: 500 GB', 'Laptop']",https://www.flipkart.com/hard-disk-pipe-lap-500-gb-laptop-internal-drive-hdd-st00500/p/itmf4zhgejz6fwmh?pid=IHDF4ZJGQGGDWCUG&lid=LSTIHDF4ZJGQGGDWCUG34LICM&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_378&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.IHDF4ZJGQGGDWCUG.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:40.026868+05:30
N788ON6N,EverStore DESKTOP HARD DISK 500 GB Desktop Internal Hard Disk Drive (HDD) (500GB DESKTOP HARD DISK WIT...,1344,4999,73% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 500 GB', 'Desktop']",https://www.flipkart.com/everstore-desktop-hard-disk-500-gb-internal-drive-hdd-500gb-2-year-warranty/p/itm203997a17d6a3?pid=IHDGBGW44ZZ8CXHY&lid=LSTIHDGBGW44ZZ8CXHYM9MZ4M&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_379&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.IHDGBGW44ZZ8CXHY.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:40.494868+05:30
2XWERRNW,WD My Passport 5 TB External Hard Disk Drive (HDD),8599,20000,57% off,28029,2569,4.4,"['Portable Hard Drive', 'Capacity: 5 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-5-tb-external-hard-disk-drive-hdd/p/itmcfbc6e4e2713f?pid=ACCFH7XCDNVV7YFJ&lid=LSTACCFH7XCDNVV7YFJHCKEQL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_380&otracker=browse&fm=organic&iid=en_o29LtF2oSf6eZFU7dnlUk3teEI1%2F2XJUkwAsrY9zKDu4rAqa0P40F3Upt%2BBI%2FaTfiwm6NCkpH%2F%2BTiY0QVj%2FbDw%3D%3D&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:40.882299+05:30
CEIM27X8,EverStore DESKTOP HARD DISK 500 GB Desktop Internal Hard Disk Drive (HDD) (Desktop 500 GB Desktop Inte...,1706,3999,57% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 500 GB', 'Desktop']",https://www.flipkart.com/everstore-desktop-hard-disk-500-gb-internal-drive-hdd-desktop-drive/p/itm10e3a87b6b121?pid=IHDGCFKT9QFZNXQV&lid=LSTIHDGCFKT9QFZNXQV6BWR65&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_381&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.IHDGCFKT9QFZNXQV.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:41.311171+05:30
TC73I62Y,EverStore DESKTOP HARD DISK 500 GB Desktop Internal Hard Disk Drive (HDD) (DESKTOP HARD DISK 500GB WIT...,1706,3999,57% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 500 GB', 'Desktop']",https://www.flipkart.com/everstore-desktop-hard-disk-500-gb-internal-drive-hdd-desktop-500gb-3-year-warranty/p/itm19d0ffcc1b73c?pid=IHDGCFKGYZUXMBSK&lid=LSTIHDGCFKGYZUXMBSKPWRTW8&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_382&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.IHDGCFKGYZUXMBSK.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:41.693185+05:30
QQVA2U0I,EverStore DESKTOP HARD DISK 501 GB Desktop Internal Hard Disk Drive (HDD) (500GB DESKTOP HARD DISK WIT...,1489,2999,50% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 501 GB', 'Desktop']",https://www.flipkart.com/everstore-desktop-hard-disk-501-gb-internal-drive-hdd-500gb-3-year-warranty/p/itmd6b71bf0959f4?pid=IHDGBJNKXYSGUP2N&lid=LSTIHDGBJNKXYSGUP2NUF8QFS&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_383&otracker=browse&fm=organic&iid=1033eeee-dd0a-41b9-b8ca-4c1c38c1383b.IHDGBJNKXYSGUP2N.SEARCH&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:42.071014+05:30
7Y77V198,WD My Passport 2 TB External Hard Disk Drive (HDD),5099,8385,39% off,28029,2569,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-2-tb-external-hard-disk-drive-hdd/p/itm07a1c9ee6d776?pid=ACCFH7XCHDGQGGFG&lid=LSTACCFH7XCHDGQGGFGVTWPJ7&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_16_384&otracker=browse&fm=organic&iid=en_o29LtF2oSf6eZFU7dnlUk3teEI1%2F2XJUkwAsrY9zKDsGSfTNuwbCbtNsZ4Fl4rFrUA%2FO%2BFsw1iXzu2lx%2Bf9lnQ%3D%3D&ppt=None&ppn=None&ssid=8c44lld18w0000001664295593655,2022-09-27 21:49:42.520158+05:30
47HO5C0Z,hard disk pipe line 500 GB Desktop Internal Hard Disk Drive (HDD) (hdd500),1890,3000,37% off,3,0,2.7,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 500 GB', 'Desktop']",https://www.flipkart.com/hard-disk-pipe-line-500-gb-desktop-internal-drive-hdd-hdd500/p/itmf4brjt55kgyzp?pid=IHDF4BMVPUUZFGZY&lid=LSTIHDF4BMVPUUZFGZYS6RPJT&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_17_385&otracker=browse&fm=organic&iid=cf3415d6-b436-41f6-8f01-a86f0a90722c.IHDF4BMVPUUZFGZY.SEARCH&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:44.190408+05:30
W3VBT6WA,Avolusion 3 TB External Hard Disk Drive (HDD),0,0,0,0,0,0,"['Portable Hard Drive', 'Capacity: 3 TB', 'Connectivity: USB 3.0', 'NA']",https://www.flipkart.com/avolusion-3-tb-external-hard-disk-drive-hdd/p/itmbd5010b44ce7e?pid=ACCFYFZSKHKQUDER&store=6bo%2Fjdy%2Fnl6&srno=b_17_386&otracker=browse&fm=organic&iid=cf3415d6-b436-41f6-8f01-a86f0a90722c.ACCFYFZSKHKQUDER.SEARCH&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:44.628299+05:30
FZQPMGPH,BIPRA 250 GB External Hard Disk Drive (HDD),0,0,0,0,0,0,"['Portable Hard Drive', 'Capacity: 250 GB', 'Connectivity: USB 2.0', 'NA']",https://www.flipkart.com/bipra-250-gb-external-hard-disk-drive-hdd/p/itmf4f622ed4e10a?pid=ACCFXRZW9NXSWZQU&store=6bo%2Fjdy%2Fnl6&srno=b_17_387&otracker=browse&fm=organic&iid=cf3415d6-b436-41f6-8f01-a86f0a90722c.ACCFXRZW9NXSWZQU.SEARCH&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:45.675403+05:30
JXLRQ8C0,WD 1.5 TB Wired External Hard Disk Drive (HDD),3898,5600,30% off,75029,6930,4.4,"['Portable Hard Drive', 'Capacity: 1.5 TB', 'Connectivity: USB 3.0, USB 2.0', '1 Port', '2 Years Warranty']",https://www.flipkart.com/wd-1-5-tb-wired-external-hard-disk-drive-hdd/p/itmfcyh2wheuvhbk?pid=ACCFCYH2FGJBJRFS&lid=LSTACCFCYH2FGJBJRFSW7VVVN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_17_388&otracker=browse&fm=organic&iid=en_1bumhbRjT%2BIt8zoumI9vg4DCiVL9fZJOZ%2BnFb1s0O4W93JzZYVjZYeMZnGmoGjoQkzD7eLEhlBxfAPTGvuS5Mg%3D%3D&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:46.079509+05:30
6PMIWNZO,Fantom Drives 3 TB External Hard Disk Drive (HDD),0,0,0,0,0,0,"['Portable Hard Drive', 'Capacity: 3 TB', 'Connectivity: USB 3.0', 'NA']",https://www.flipkart.com/fantom-drives-3-tb-external-hard-disk-drive-hdd/p/itm0a5be361b001f?pid=ACCFYFZVTJCSQSXM&store=6bo%2Fjdy%2Fnl6&srno=b_17_389&otracker=browse&fm=organic&iid=cf3415d6-b436-41f6-8f01-a86f0a90722c.ACCFYFZVTJCSQSXM.SEARCH&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:47.045261+05:30
4NMUUS1U,WD Elements 4 TB Wired External Hard Disk Drive (HDD),7698,11815,34% off,75029,6930,4.4,"['Portable Hard Drive', 'Capacity: 4 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-elements-4-tb-wired-external-hard-disk-drive-hdd/p/itmf5ga7rwrfppzn?pid=ACCF5GA7MANUEPUZ&lid=LSTACCF5GA7MANUEPUZ7CECKA&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_17_390&otracker=browse&fm=organic&iid=cf3415d6-b436-41f6-8f01-a86f0a90722c.ACCF5GA7MANUEPUZ.SEARCH&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:47.428549+05:30
AQYCZOW9,"Seagate Seagate 500GB Hard Disk 500 GB Desktop, All in One PC's, Surveillance Systems Internal Hard Di...",1154,2993,61% off,341,47,3.2,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 500 GB', ""Desktop, All in One PC's, Surveillance Systems""]",https://www.flipkart.com/seagate-500gb-hard-disk-500-gb-desktop-all-one-pc-s-surveillance-systems-internal-drive-hdd-st3500414cs/p/itmfbdngdtb6phvg?pid=IHDFBCHYHFRJ8BSB&lid=LSTIHDFBCHYHFRJ8BSBTVQKA8&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_17_391&otracker=browse&fm=organic&iid=cf3415d6-b436-41f6-8f01-a86f0a90722c.IHDFBCHYHFRJ8BSB.SEARCH&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:47.887030+05:30
OL82IEHS,WD Elements 2 TB Wired External Hard Disk Drive (HDD),4999,7905,36% off,75029,6930,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0, USB 2.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-elements-2-tb-wired-external-hard-disk-drive-hdd/p/itmf5ga7rqpzjk4c?pid=ACCF5GA7DQB5UYKF&lid=LSTACCF5GA7DQB5UYKFQ9OORP&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_17_392&otracker=browse&fm=organic&iid=en_1bumhbRjT%2BIt8zoumI9vg4DCiVL9fZJOZ%2BnFb1s0O4VcOqPut1SewIksrnmH8iwpM0kVb%2BtRzNoumEW0XBDzWA%3D%3D&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:48.268908+05:30
J4KB43TB,"Seagate Barracuda - 3.5 inch SATA 6 Gb/s, 5400 RPM, 256 MB Cache 4 TB Desktop Internal Hard Disk Drive...",7799,9999,22% off,37,4,3.3,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 4 TB', 'Desktop', '2 Years Limited Warranty']",https://www.flipkart.com/seagate-barracuda-3-5-inch-sata-6-gb-s-5400-rpm-256-mb-cache-4-tb-desktop-internal-hard-disk-drive-hdd-st4000dm004/p/itmfc4t3fhztepcb?pid=IHDG6EZX96WDTTZW&lid=LSTIHDG6EZX96WDTTZWQKJYKR&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_17_393&otracker=browse&fm=organic&iid=cf3415d6-b436-41f6-8f01-a86f0a90722c.IHDG6EZX96WDTTZW.SEARCH&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:48.675881+05:30
OQ4VL34M,WD My Cloud Home 12 TB External Hard Disk Drive (HDD) with  12 TB  Cloud Storage,34987,35087,0,13,1,3.2,"['Network Hard Drive', 'Capacity: 12 TB', 'Connectivity: USB 3.0, Gigabit Ethernet', '12 TB Cloud Backup', '2 Years Warranty']",https://www.flipkart.com/wd-my-cloud-home-12-tb-external-hard-disk-drive-hdd-storage/p/itmf278waufnygyc?pid=ACCFVFDQTXZKMEUK&lid=LSTACCFVFDQTXZKMEUKPSJMK1&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_17_394&otracker=browse&fm=organic&iid=cf3415d6-b436-41f6-8f01-a86f0a90722c.ACCFVFDQTXZKMEUK.SEARCH&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:49.089399+05:30
2DBXK7CP,WD Blue 500 GB Desktop Internal Hard Disk Drive (HDD) (WD5000AAKX),1409,2996,52% off,934,193,3.6,"['Type: HDD', 'Interface: SATA III', 'Form Factor: 3.5 inch', 'Capacity: 500 GB', 'Desktop', '1Year From Service Center']",https://www.flipkart.com/wd-blue-500-gb-desktop-internal-hard-disk-drive-hdd-wd5000aakx/p/itmeqhu2jhyzymcr?pid=IHDEQHSHSV2HU4XZ&lid=LSTIHDEQHSHSV2HU4XZNTBWDT&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_17_395&otracker=browse&fm=organic&iid=cf3415d6-b436-41f6-8f01-a86f0a90722c.IHDEQHSHSV2HU4XZ.SEARCH&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:49.471047+05:30
FDLPY9WJ,WD My Passport 2 TB External Hard Disk Drive (HDD),5098,8385,39% off,28029,2569,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-2-tb-external-hard-disk-drive-hdd/p/itm5b99655b2db2c?pid=ACCFH7XCSJRDF2DK&lid=LSTACCFH7XCSJRDF2DKPWATKL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_17_396&otracker=browse&fm=organic&iid=en_1bumhbRjT%2BIt8zoumI9vg4DCiVL9fZJOZ%2BnFb1s0O4WDpnj%2BKSdMEH5azImc6Lxu0eaGtQ4wzTbuSnp9VfjuzA%3D%3D&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:49.860626+05:30
16E9DPPY,WD Blue 2 TB Desktop Internal Hard Disk Drive (HDD) (20ezrz),4849,7800,37% off,38,7,3.4,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 2 TB', 'Desktop']",https://www.flipkart.com/wd-blue-2-tb-desktop-internal-hard-disk-drive-hdd-20ezrz/p/itmecy4bdfbmzhhg?pid=IHDECY4BKGQE9GGH&lid=LSTIHDECY4BKGQE9GGH7EOB7J&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_17_397&otracker=browse&fm=organic&iid=cf3415d6-b436-41f6-8f01-a86f0a90722c.IHDECY4BKGQE9GGH.SEARCH&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:50.238420+05:30
7EXSBGL3,TOSHIBA OEM 500 GB Laptop Internal Hard Disk Drive (HDD) (MQ01P),1704,2499,31% off,34,5,3.5,"['Type: HDD', 'Interface: SATA', 'Form Factor: 2.5 Inch', 'Capacity: 500 GB', 'Laptop', 'ONE YEAR FROM SELLER']",https://www.flipkart.com/toshiba-oem-500-gb-laptop-internal-hard-disk-drive-hdd-mq01p/p/itmfe5edf1222b70?pid=IHDG8Z4RSJ6YMJDP&lid=LSTIHDG8Z4RSJ6YMJDPWEXQPR&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_17_398&otracker=browse&fm=organic&iid=cf3415d6-b436-41f6-8f01-a86f0a90722c.IHDG8Z4RSJ6YMJDP.SEARCH&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:50.631595+05:30
BIEHWA88,WD SATA 1 TB Desktop Internal Hard Disk Drive (HDD) (WD10EZRZ),3885,5449,28% off,99,18,3.3,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 1 TB', 'Desktop', '2 YEAR WD']",https://www.flipkart.com/wd-sata-1-tb-desktop-internal-hard-disk-drive-hdd-wd10ezrz/p/itmeryz2ftz6wt9h?pid=IHDEDVVFHFZZCBWN&lid=LSTIHDEDVVFHFZZCBWNM5SP8A&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_17_399&otracker=browse&fm=organic&iid=cf3415d6-b436-41f6-8f01-a86f0a90722c.IHDEDVVFHFZZCBWN.SEARCH&ppt=None&ppn=None&ssid=dfjw3mprxs0000001664295604902,2022-09-27 21:49:51.030804+05:30
